Page ID,Page Name,Disclaimer,Amount Spent (USD)
383877235817031,Keep America Great,Keep America Great,18635
43287633515,Alliance for Climate Education,Alliance for Climate Education,18530
102499901286348,Bold Vision P.C.,Bold Vision PC,18425
5435784683,Greenpeace USA,"GREENPEACE, INC.",18236
314499212242,Pfizer,Pfizer Inc.,18037
8047221596,Save the Children US,"SAVE THE CHILDREN FEDERATION, INC.",17968
7483836629,Ancestry,Ancestry.com Operations Inc.,17947
19972147679,SEIU,SEIU,17839
131975016886691,Florida Department of Health (DOH),Florida Department of Health,17662
706716899745696,Women for Trump,"DONALD J. TRUMP FOR PRESIDENT, INC.",17580
246323280108,American Medical Association (AMA),American Medical Association,17253
833845080319275,The Daily Patriot,Full Tilt Holdings LLC,17032
181183059253295,Dorsal Bracelets,Dorsal Bracelets,16800
305832706292882,American Gun Association,GunAssociation.org,16247
244752722204442,NALEO Educational Fund,NALEO Educational Fund,16061
580610428636345,Fight for $15,Fight for $15,15874
45393753416,Alliance Defending Freedom,Alliance Defending Freedom,15816
681626158940626,Mission Roll Call,Americas Warrior Partnership,15777
471928596287830,Brian Mast,Mast for Congress,15726
709046012792616,National Audubon Society Action Fund,National Audubon Society Action Fund,15687
23875187730,Feeding America,Feeding America,15215
293225127381200,Patriot Depot,The Patriot Depot,15207
8325302025,Friends of the Earth U.S.,Friends of the Earth,15200
105732744375701,Steve Bullock,Montanans for Bullock,15130
21492729544,Catholic Relief Services,CATHOLIC RELIEF SERVICES - UNITED STATES CONFERENCE OF CATHOLIC BISHOPS,15001
5720973755,Defenders of Wildlife,DEFENDERS OF WILDLIFE,14932
19192438096,AAAS - The American Association for the Advancement of Science,American Association for the Advancement of Science,14640
1884107931849913,Republicans for the Rule of Law,Defending Democracy Together,14617
81517275796,UNICEF USA,UNITED STATES FUND FOR UNICEF,14523
30139072158,CARE,CARE,14428
118502801658228,Young Kim,Young Kim for Congress,14413
110177119192569,Knightscope,William Li,14397
1435071773455316,Daily Wire,The Daily Wire,14225
294196590710262,FWD.us,FWD.us,14174
2353537341582545,Proud Patriots,"Unicorn Wealth, LLC",13981
121626482110,Operation Smile,"OPERATION SMILE, INC.",13829
304600892905134,Hillsdale College Online Courses,HILLSDALE COLLEGE,13659
185344624837699,United Teachers of Dade,United Teachers of Dade,13461
1419388578092947,Anna Paulina Luna,ANNA PAULINA LUNA FOR CONGRESS,13420
2330577043935831,Sara Gideon,SARA GIDEON FOR MAINE,13313
605168822998856,314 Action,314 ACTION FUND,13279
8291852604,Tobacco Free Florida,Florida Department of Health Bureau of Tobacco Free Florida,13173
112621057029615,Stay Home Save Lives,"Stay Home, Save Lives",13025
373814729643508,Let America Vote,LET AMERICA VOTE PAC,12895
530604487365010,Old Glory Flagpole Kits,Service First Flag Poles,12760
22877548156,Earth Day Network,EARTH DAY NETWORK INC,12650
27311599342,Preemptive Love,Preemptive Love Coalition,12487
100669208248416,Casey Askar,CASEY ASKAR FOR CONGRESS,12284
2264090133834042,Invite Research,Precision Network,12211
100137754724934,Trump 2020 Supporters,Proud Right Winger,12181
169294473121454,Policetees.com,PoliceTees.com,12119
292351509697,Jerusalem Prayer Team,Jerusalem Prayer Team,12066
16477459734,League of Conservation Voters,"LEAGUE OF CONSERVATION VOTERS, INC",12047
95356211637,Ben Ferguson,Ben Ferguson show,11958
296708523873754,Karla Dennis and Associates Inc.,"Karla Dennis & Associates, Inc",11934
264674204408717,Atlantic Key Energy,Atlantic Key Energy,11761
169130743498585,Tactical Pro Supply,Chad Keller,11760
8501031021,VoteVets.org,"VoteVets Action Fund, Inc.",11725
36474716066,Color Of Change,ColorofChange.org,11578
592707041080920,Stand Together,Stand Together Chamber of Commerce Inc.,11545
2283535575207809,Ditch Mitch,DITCH FUND,11531
618480098621142,Social Security Event,Robert Jared Wilkins,11528
278490715553293,Martha McSally,MCSALLY FOR SENATE INC,11433
224143668537493,Better Care America,Better Care America,11346
1556932204325823,ProgressPop,ProgressPop,11329
47429735799,Miami-Dade County Government,Miami-Dade County,11284
1194865807192273,Conservative Gear,Outergoods LLC,11262
328853823844484,Balance of Power,Balance of Power,11237
134705859885321,Unilever,Unilever,11155
106241024214152,American Home Life Periodical,Steven Luu Nguyen,11134
6500552187,Hulu,"HULU, LLC",10979
209516845093,NRDC Action Fund,NRDC Action Fund,10973
109021767293838,Making Retirement Last,Making Retirement Last,10908
15687409793,World Wildlife Fund,World Wildlife Fund,10841
439466446237183,Retirement You Workshops,Retirement You,10812
1688725768007141,Michelle Caruso-Cabrera,CARUSO-CABRERA FOR NEW YORK,10730
57259033959,AARP,AARP,10722
586751814690068,Joni Ernst,Joni for Iowa,10638
2602473023098666,Democratic Polling Center,Democratic Governors Association,10579
55549065733,Voto Latino,VOTO LATINO INC.,10514
104851617686932,Concealed Country,Concealed Country,10488
20876805343,March of Dimes,MARCH OF DIMES INC.,10481
112942500238297,Trees4Australia,Trees4Australia,10308
27544763621,Prison Fellowship,Prison Fellowship,10235
345378512258813,Elise Stefanik,ELISE FOR CONGRESS,10149
102148244592873,Concerned Conservatives,"Concerned Conservatives, Inc.",10119
132492254050920,American AF,AAF Nation,10097
6985452607,Brita USA,The Clorox Company,10082
19972147679,SEIU,SEIU COPE (SERVICE EMPLOYEES INTERNATIONAL UNION COMMITTEE ON POLITICAL EDUCATION),10015
1864721517082089,Democratic Attorneys General Association,Democratic Attorneys General Association,9987
114501575391943,Compare Medicare Quotes,Benepath,9939
27478282874,UNITE HERE!,UNITE HERE,9652
18479402361,No Kid Hungry,No Kid Hungry,9632
555787351119974,Coalition to Protect America's Health Care,Coalition to Protect America's Health Care,9631
21375324480,The Heritage Foundation,HERITAGE FOUNDATION (THE),9583
210820618956311,Community Change Action,Center for Community Change Action,9401
350316025478383,When We All Vote,When We All Vote,9203
408250066356,Bill O'Reilly,"Bill Me, Inc.",9076
21455818797,Feed the Children,"FEED THE CHILDREN, INC.",9032
143329509024,Citizens Against Lawsuit Abuse,Citizens Against Lawsuit Abuse,9026
598924810530984,Keeping America Great,FamTeeWorld,8773
834645469890446,Devin Nunes,DEVIN NUNES CAMPAIGN COMMITTEE,8769
104342694373715,Patricia Sigman For Senate,Patricia Sigman Democrat for Florida State Senate District 9,8700
221890358218748,Til Valhalla Project,Til Valhalla Project,8635
1819658374974706,Arena,Arena PAC,8634
101724361319410,Ronny Jackson for U.S. Congress TX-13,Texans for Ronny Jackson,8548
321250352104571,Valerie Plame,VALERIE PLAME FOR CONGRESS,8533
105229062888132,Stop Soldier Suicide,Stop Soldier Suicide,8482
115379705206001,U.S. Department of Homeland Security Blue Campaign,DHS Blue Campaign,8420
85452072376,Newsmax,"NEWSMAX MEDIA, INC.",8297
72931140459,Center for Biological Diversity,"CENTER FOR BIOLOGICAL DIVERSITY, INC.",8271
193618220508,LIFE Today,LIFE Outreach International,8204
389002298352371,American Senior Benefits,John M Davis,8174
6231686654,Compassion International,"COMPASSION INTERNATIONAL, INCORPORATED",8174
77852784853,Absolut,Pernod Ricard USA,8153
49651563727,Live Action,Live Action,8144
607626319739286,Black Voices for Trump,"DONALD J. TRUMP FOR PRESIDENT, INC.",8125
18813753280,Human Rights Campaign,"HUMAN RIGHTS CAMPAIGN, INC.",8105
193675533982095,Ryan Chamberlin,Ryan Chamberlin for Congress,7987
277005566267077,Blueland,Blueland,7985
21834534343,Volunteers of America,"VOLUNTEERS OF AMERICA, INC.",7951
130234313704399,United We Dream,UNITED WE DREAM NETWORK INC,7811
1456310534453054,Veteran Loans Online,"LMB OpCo, LLC",7580
101383508020332,Flexhealthplan,FlexHealthPlan,7495
383637542451520,South Florida Water Coalition,"South Florida Water Coaltion, Inc",7447
69983322463,Ted Cruz,TED CRUZ FOR SENATE,7443
118303441570966,Home Ownership Matters,NATIONAL ASSOCIATION OF REALTORS,7402
1917715138510680,Follow Your Legend,Legend Bracelet,7346
105774151095285,Local Solar Program,Joshua Adam Sparks,7331
1290694701022914,Florida Campaign for Criminal Justice Reform,florida campaign for criminal justice reform,7329
76625396025,CDC,Centers for Disease Control and Prevention (CDC) with Facebook ad credits,7319
101183127996396,Four Is Enough,PACRONYM,7299
6279167307,Easterseals,Easterseals,7263
1836138529938551,Greater Half,Greater Half,7259
7263476274,Mercy Corps,Mercy Corps,7246
46093654473,National Republican Congressional Committee,NRCC,7220
94047978366,PCCC - BoldProgressives.org,PROGRESSIVE CHANGE CAMPAIGN COMMITTEE,7207
605037386536651,Alianza for Progress,Alianza for Progress,7183
915445032137036,Amanda Makki for Congress,AMANDA MAKKI FOR CONGRESS,7168
385473284886474,Hillsdale College,HILLSDALE COLLEGE,7106
101908424664094,Best Home Savers 2020,J D Grace Gorospe,7100
169130470583214,Demand Justice,Demand Justice,7098
658739734196897,CVS Health,CVS HEALTH CORPORATION,7045
1336293769761923,Jon Ossoff,JON OSSOFF FOR SENATE,6961
102592959026,Ocean Conservancy,"OCEAN CONSERVANCY, INC.",6952
108047917519219,Voices from the Frontline,American Federation of Teachers,6934
947348891946599,Michael Waltz,MICHAEL WALTZ FOR CONGRESS,6932
252274592332946,Representative Michael Waltz,Office of Representative Michael Waltz,6925
1745691098822972,Brad Parscale,"DONALD J. TRUMP FOR PRESIDENT, INC.",6922
138920486202280,VOTE411,League of Women Voters Education Fund,6887
153053554728336,iShares,"BLACKROCK, INC.",6883
723136714746586,The Common Ground Project,"The Common Ground Project, Inc.",6836
612701059241880,Latinos for Trump,"DONALD J. TRUMP FOR PRESIDENT, INC.",6779
680549575421741,UnitedVoice.com,"Beachside Media, Inc.",6778
17203056985,Partners In Health,Partners In Health,6775
101372334677493,Dancer Rights,Kristensen LLP,6747
307943569254319,Florida Rights Restoration Coalition,Florida Rights Restoration Coalition,6689
126575267904438,Love Beauty and Planet,Unilever,6655
111222097052022,KW Miller Congressional Committee,KW Miller Congressional Exploratory Committee,6652
100256754899828,Patriot's Cave,Patriots Cave,6583
6165653060,AFSCME,AMERICAN FEDERATION OF STATE COUNTY & MUNICIPAL EMPLOYEES,6574
357275101142388,Everglades-Trust,"EVERGLADES TRUST INC, THE",6541
1438808983108348,BOLD PAC,CHC BOLD PAC,6536
747436915270894,Congressional Leadership Fund,CONGRESSIONAL LEADERSHIP FUND,6535
271991555961,American Ambulance Association,"American Ambulance Association, Inc",6484
79212718536,Jim Boyd,Jim Boyd,6451
356482637745012,Stansberry Research,Stansberry Research,6374
186522514710557,Americans for Prosperity -  Florida,AMERICANS FOR PROSPERITY,6367
117641114435,First Aid Beauty,First Aid Beauty,6329
108118933908193,Next Level Goods,Next Level Goods LLC,6328
107428150756519,US Money Daily,USMoneyDaily,6326
106875060931336,National News Flash,Denisia Monea Williams,6324
974972759302156,U.S. Congresswoman Stephanie Murphy,U.S. Congresswoman Stephanie Murphy,6319
19746387261,Humane Society International,Humane Society International,6299
215830238462422,The LIBRE Initiative,The Libre Initiative,6296
820882001277849,Coca-Cola,The Coca-Cola Company with Facebook ad credits,6270
323414744723405,Florida Voices for Health,Florida Voices for Health,6249
18709174006,National Audubon Society,"NATIONAL AUDUBON SOCIETY, INC.",6205
1695950424027488,Andy Hallinan,Andrew Lawrence Hallinan,6196
322175261815187,Cindy Lerner for District 7,Cindy Lerner Campaign for County Commision District 7,6115
230276277419636,"Congressman Neal Dunn, M.D.",Congressman Neal Dunn,6071
111970730196550,World War Zero,AMERICAN SECURITY PROJECT,6069
393932827634250,Dissent Pins,Common Practice,6060
253791814655400,Doug Collins,"COLLINS FOR SENATE, INC.",6025
1937171279661046,Margaret Good,MARGARET GOOD FOR CONGRESS,6014
245284549333866,ASMDSS,ASMDSS,5993
113842443643787,QuickConcealed,QuickConcealed.com,5990
313942829424,Morgan & Morgan P.A.,"MORGAN & MORGAN, P.A.",5949
634251269977237,Ronald Gelok & Associates,Ronald Gelok & Associates,5934
1448984361857166,Florida Federation for Children PAC,"Florida Federation for Children PAC, 1020 19th Street NW, Ste 675, Washington, DC 20036",5892
8934429638,Planned Parenthood Action,Planned Parenthood Votes,5818
15041226930,Oxfam,"OXFAM AMERICA, INC.",5814
195940624693977,Country Wide Concealed,Countrywide Concealed,5804
83290028957,Care Net,CARE NET,5777
40656699159,Washington Examiner,Washington Examiner,5754
2185993931653388,The Recount,"Recount Media, Inc",5665
105464510836,Vern Buchanan,VERN BUCHANAN FOR CONGRESS,5660
300992409852,Hoover Institution,Hoover Institution,5657
102389457864860,Treehuggers Bracelets,ECOMX LLC,5636
100906391392096,adelanteflorida,Forward Florida Action,5633
8532248414,Wounded Warrior Project,"WOUNDED WARRIOR PROJECT, INC.",5627
342887442508723,Convention of States,Convention of States Action,5626
105929991030423,My Freedom Jersey,"My Freedom Jersey, LLP",5613
97493741436,John W. Hickenlooper,HICKENLOOPER FOR COLORADO,5598
538672589805313,Enroll2020,"DG6, Inc.",5588
107761702578379,American Institute for Cancer Research - AICR,American Institute for Cancer Research,5567
465483726908192,iVote,IVote Civic Education Fund,5562
118022539598510,Hometown Values,HOMETOWN VALUES PAC,5534
381656328569570,City of Miami Government,City of Miami,5529
788394134539871,USPS Business,United States Postal Service,5518
103682110993833,Arctic Refuge Defense Campaign,Alaska Wilderness League,5514
118697061602554,Jason Brodeur,"Jason Brodeur, Republican, for State Senate",5472
1099478666810053,Meals For Pets,Meals for Pets,5443
109092142462587,Adam Schiff,SCHIFF FOR CONGRESS,5436
169597416843751,Stand Up America,Stand Up America,5384
189069374944833,iWebQuotes,Todd Evans Butcher,5377
331037760381749,Sierra Magazine,SIERRA CLUB,5369
109677057145919,Hot Issue,Astonishean Miracle Bundage,5356
110022477032429,Mike Franken,FRANKEN FOR IOWA,5356
100666038243915,True American Patriot,Gold Sky Ventures LLC,5355
6315243665,Faith in Public Life,"FAITH IN PUBLIC LIFE, INC.",5195
408252582872693,Daniella Levine Cava,"Daniella Levine Cava, Non-Partisan, for Miami-Dade County Mayor",5181
129914120385683,Families USA,Families USA,5168
78120879969,ACLU of Florida,ACLU of Florida,5138
166618413413767,Jay Sekulow,American Center for Law and Justice,5128
6041057841,The Humane Society of the United States,"HUMANE SOCIETY OF THE UNITED STATES, THE",5099
303061950155375,John James,"JOHN JAMES FOR SENATE, INC.",5087
202832330558944,Harbor Branch Oceanographic Institute Foundation,Harbor Branch Oceanographic Institute Foundation,5082
101653758182065,Nursing Home Patient Rights,X Social Media LLC,5028
113378596884753,Caryn4judge,Campaign Committee to Elect Caryn Siperstein for Palm Beach Circuit Court Judge,5026
169886469733710,City of Homestead Government,City of Homestead,5022
215968684159,AFT - American Federation of Teachers,American Federation of Teachers,4949
6236054211,Brady,Brady Campaign to Prevent Gun Violence,4930
562118050848255,Adam Hattersley,Adam Hattersley for Congress,4920
540475879444766,Captains For Clean Water,"CAPTAINS FOR CLEAN WATER, INC.",4919
151724258198295,Dan Newlin,Dan Newlin Injury Attorneys,4903
1504297476481823,Miami-Dade Water & Sewer Department,Miami-Dade County Water and Sewer Department,4900
104325844436320,US Dollar Reports,US Dollar Reports,4899
108736064097262,American Family Programs,Penelope Mylynn Nguyen,4870
30914589895,The International Fellowship of Christians and Jews,"INTERNATIONAL FELLOWSHIP OF CHRISTIANS & JEWS, INC.",4865
21559454473,FAIR,FEDERATION FOR AMERICAN IMMIGRATION REFORM,4864
110866592291015,Eduardo Soto Abogado Inmigracion,Eduardo Soto & Associates,4851
2189265054726827,Liberty Tee Shop,www.libertyteeshop.com,4817
159616034235,Walmart,WALMART INC.,4791
2190200147671191,The Balance of Power,Jorge Hernando,4707
496696933682736,Jeff Merkley,JEFF MERKLEY FOR OREGON,4691
101568761447230,Compensation Experts USA,Injury Compensation Center,4665
431099560800970,Front Page Live,"Front Page Live, Inc.",4662
101165966152,AFL-CIO,AFL-CIO,4639
475456956305422,All Voting Is Local,The Leadership Conference on Civil and Human Rights,4628
38471053686,Elizabeth Warren,"WARREN DEMOCRATS, INC.",4622
2225580284361712,Tommy Tuberville,"TUBERVILLE FOR SENATE, INC.",4608
67106719910,Congressman Vern Buchanan,the Office of Congressman Vern Buchanan,4603
8492293163,Environmental Defense Fund,Environmental Defense Fund,4601
414507242439358,DNC War Room,DNC SERVICES CORP./DEM. NAT'L COMMITTEE,4578
186538388091065,Operation Sacred Trust,Purpose Built Families Foundation,4558
5943727453,American Humane,American Humane,4555
332905134021585,Joe Harding for State Representative,Joe Harding for State Representative,4519
473191156175163,EDF Action,Environmental Defense Action Fund,4515
244762455894544,Palm Beach County Supervisor of Elections Office,Palm Beach County Supervisor of Elections Office,4482
197461723779499,"Vasquez Law Firm, PLLC",William Junior Vasquez,4455
60535824658,All Pro Dad,Florida Department of Education,4450
108754680547288,Jessi for US Congress,JESSI MELTON FOR CONGRESS,4442
15239367801,The Wilderness Society,"WILDERNESS SOCIETY, THE",4438
420785874975425,Conservative Institute,The Conservative Institute,4421
537299709721112,Advantage Gold,Advantage Gold Group,4403
1799282383731277,TwoSeventy,Alexander Jared Deutsch,4398
245152275619372,FloridaPolitics,Florida Politics,4395
8321461609,MomsRising.org,MomsRising Together,4329
223008867858902,American Action News,American Action News,4302
1055873511190792,Hello Resistance,Hello Resistance Apparel,4275
129255907131113,NumbersUSA,NUMBERSUSA EDUCATION AND RESEARCH FOUNDATION,4274
126694924050678,Xavier Becerra,Becerra for Attorney General 2022,4257
105134074381883,Chris Nocco,Chris Nocco for Sheriff,4249
1061240530648502,Joe Collins,JOE COLLINS FOR CONGRESS,4246
10234472029,Council on Foreign Relations,Council on Foreign Relations,4240
1927548000892997,Joe Lopez for Orange County Sheriff,Jose Luis Lopez,4182
130291110338802,"City of Palm Coast, FL - Government",City of Palm Coast,4154
269599943556723,Kayser Enneking,Kayser Enneking for Florida House District 21,4142
1389807071117013,Lynn Afendoulis,Lynn Afendoulis for Congress,4136
106736034281444,This Place People Together,Lucy  Tran,4126
104181186973,Greg Steube,GREG STEUBE FOR CONGRESS,4110
195768783799478,Univista Insurance,Yanet Montero Garcia,4074
210277954204,The Young Turks,"The Young Turks, Inc.",4051
10423517786,Harvard Business Review,HARVARD BUSINESS SCHOOL PUBLISHING CORPORATION,4043
171651620209487,Brady PAC,Brady Pac,4009
746938465317981,Nuclear Matters,Nuclear Matters,4002
101136147910784,Represent Justice,Represent Justice,4000
9416527859,Coalition of Immokalee Workers,Coalition of Immokalee Workers,3999
608841445843873,Step Up For Students,Step Up For Students,3989
109249177222875,Batos4LeeCounty,Nicholas Batos for Lee County Commission District 3,3981
106663044307859,Mike Sievert,"T-MOBILE USA, INC.",3954
